file_name,value_per_atom
2_Ni4Ta6,0.1017402497441466
9_Mn8Sb,0.1088367267697947
10_Ba2Bi3,-0.8094130623309983
17_Fe6Sb18,0.1547501784091292
31_CsNi,1.2079635948348568
36_Nb6Pt2,-0.4193485824946332
60_CuMn3,0.2690644181336781
62_FeIr2,0.0148692361136006
76_RhV,-0.2399275600042898
90_IrSn,-0.0646903528158198
91_V3Br,0.5709922328291892
95_Cr2W2,0.0864102135558599
97_Ag3Al,-0.0385368658765874
102_Cr2Sn2,0.2075312870777024
103_Fe2Pt,0.98433841365906
107_Cr2Sn2,0.2026693071890291
112_VBr3,-0.2619159193614142
115_CrRh2,-0.0464562337250219
121_Fe12W12,0.1591388106529313
126_Ta4Ge2,0.5502794154585248
140_CrNb5,0.4547293105615727
145_Cu4Fe8,0.9290346282517644
150_YbP,-0.8482652900103984
159_CrMn,0.2433130873062836
168_Fe8Mo16,0.2217364434622553
169_Cu3Ta,0.0786238311665679
176_In3K,-0.0780771556712189
177_Au3Sr,0.7382655086643606
181_WSb,1.5974823249986905
182_Cu6Ni2,0.1032142976761845
197_Mn10Sn6,0.2141267769039148
202_K3Na,0.0175885883206032
208_PI,0.6765507848780659
218_Ag5Al2,-0.0047721081775178
220_Cr8Rh,0.215390972454407
221_Mo7Nb,0.4178278478907451
232_Ta3Ge,-0.1070394710213111
234_Ag5In,0.0038147416913586
238_In4Pb16,0.2226825117026813
240_PaBi,0.5006361656619811
244_Ni4Rh2,0.1668692690605411
249_Ni8Ta16,-0.0807124775193379
257_AcMn,0.4122934724034772
271_PtV2,-0.3400272227183064
274_CsBr,-1.85028031224608
278_Al12Sn4,0.1373679800708411
279_Ba2Cu4,0.1679982061833745
286_Ca3P5,-0.4401060503561709
292_Ga14Pt6,-0.5450134948837502
297_FePd3,-0.1061349423812592
318_Sb3Ge,0.2645231169142601
342_Ag3Ge,0.0800694173601241
344_Nb3W,-0.0274865342817491
350_FeAs3,0.2431374712098151
370_WAs2,0.570508179759018
371_Ag14Ca4,-0.2682671116525693
392_FePd3,-0.0230776675298578
396_Au2Nb2,-0.1082128533063704
398_Nb2V4,0.4809952880147084
399_Au2Nb2,-0.0960918000005977
425_CsYb,0.2133070813367397
443_Cr3Nb,0.0969227978575446
