file_name,value_per_atom,space_group
5_MoSm,0.5114126186332761,R-3m
12_InSn5,0.0003555562973946,Cm
28_CeSb,-1.0332635248915611,P-6m2
38_SbP,-0.0401790750342963,Fm-3m
45_CaRh2,-0.0716643596461175,I4/mmm
52_Ca4Ta2,0.53492339105963,I4/mcm
61_NpPd,0.0645258048743269,P-6m2
64_Ag3Al5,-0.0039340081548497,P1
70_Al3Nb,-0.4241836065132585,I4/mmm
74_SmSb,-1.3450050363071764,P-6m2
76_RhV,-0.2399275600042898,P-6m2
80_Ag4Al5,0.0050849121442403,I4/mmm
82_Al2Sn6,0.0934787482373256,Cmcm
85_Ni2Sb,0.1209554596631837,P4/mmm
92_InI,-0.3710410919205595,R-3m
100_Ge3Br,0.1809122110204661,P4/mmm
105_Cr3W,0.0703150051877337,P4/mmm
107_Cr2Sn2,0.2026693071890291,P4/nmm
111_AgAl3,-0.0152064934718052,P4/mmm
120_Cu8Fe16,0.325100666679899,Fd-3m
139_NpSb,-0.4497482521408535,Fm-3m
144_CaRh4,-0.0123593460472001,I4/m
149_PdRh2,0.0679740127382568,I4/mmm
150_YbP,-0.8482652900103984,R-3m
164_Mo3P,0.0756003152457989,Fm-3m
166_K4Sn2,0.0339120821430973,Pnnm
168_Fe8Mo16,0.2217364434622553,Fd-3m
171_Cu5Pt5,-0.1138101380258533,P1
179_Al2Rh,-0.6991817297737448,P4/mmm
189_CaW2,0.6406378987075527,I4/mmm
205_Ir3Mn4,0.0216022662820246,I4/mmm
206_Cr12W18,0.3346698123646452,P4_2/mnm
212_Fe2Ga4,-0.1746195386096053,I4/mcm
213_Mn2Sn2,0.1906174282030415,I4_1/amd
219_Ag4Al2,0.0373786797866924,I4_1/amd
222_BaIr2,1.7617864823163814,Fm-3m
226_Al4Pb2,0.4596315211143362,Pnnm
231_Ba3Ir,0.3315548688782104,Pm-3m
238_In4Pb16,0.2226825117026813,I-43m
239_Pb2Sb6,0.156305874512693,Cmcm
247_Ba4Ir2,1.2154619112347849,Fd-3m
256_CuIr,1.783717347151633,F-43m
259_K2As2,-0.160004924188351,P4/nmm
263_Fe2Pb2,1.224709304364091,Fd-3m
266_Ag4Al4,-0.0171242730527843,Cccm
277_Ba2Cu2,-0.0169725723717149,Cmcm
280_K3P,0.1089889412197191,Imm2
284_Cu6Pt6,-0.0941277396963631,P1
290_W24P5,0.4316480836713108,I-43m
291_Fe24Pb5,0.554399661464772,I-43m
303_Sb3Ge,0.2660213422478197,Immm
307_NbW3,0.4627843224115704,Pmm2
313_AgSn,0.0409468929222187,P4/mmm
317_Fe4W2,0.6376702269705253,I4/mcm
318_Sb3Ge,0.2645231169142601,Pmmm
322_Nb4V8,0.1597620642543861,I4_1/amd
330_FePd3,1.3101389883025163,Pm-3m
333_K2P2,-0.4201608338771931,Cmcm
334_Ba2Cu,0.0233477096016647,I4/mmm
337_SmYb3,-0.1239708918231743,Pm-3m
338_Nb2V,0.0503705615820422,I4/mmm
340_Ag2Ge2,0.1739586116285205,Pmmn
350_FeAs3,0.2431374712098151,Pmm2
351_Cr3Rh,0.1470079694940231,Pm-3m
360_Au3Cr,0.0727205118778444,P4/mmm
361_AlTa2,0.6240335894659429,P4/mmm
370_WAs2,0.570508179759018,P4/mmm
372_Ag4Al8,-0.0227212694995966,P-1
378_CaW3,0.7728979899659549,P4/mmm
384_CrAs3,0.5987397938903678,I4/mmm
385_IrPb2,0.2257577188972366,I4/mmm
393_Mn6W2,0.1746507393824732,Pm-3n
396_Au2Nb2,-0.1082128533063704,Cmme
397_AuNb3,0.0958726177621862,Pmm2
399_Au2Nb2,-0.0960918000005977,Pmma
463_Ni3Sb,0.0449342540232127,P4/mmm
471_Mo3W3,-0.0025435217114875,Cm
481_RbW,2.187420242882454,P4/mmm
489_In2Br2,-0.8172334018909813,Cmcm
499_Cu2Ga4,0.0312333231286986,Pnnm
502_In5Sn,-0.006264214339336,P4/mmm
508_Ba3Sb,-0.4907969730717179,P4/mmm
510_Ga2P,0.1252236395168893,Fm-3m
516_Ba2Cu4,0.1950184329572829,I4/mcm
517_AlNi,-0.4930291561301398,P-6m2
526_GeP,0.3757062883912843,P-6m2
527_Ca3Pb,-0.2743955233667527,Immm
529_AlPd3,-0.60903041698508,P4/mmm
539_FePt3,0.1689510602908326,P4/mmm
542_Fe12Mo17,0.1109067026742717,I-43m
549_FeNa,1.1342721190919105,Pm-3m
556_Ir4Ta2,-0.1360535071058433,Pnnm
558_K2Sn,-0.0292190013714626,I4/mmm
561_Ag4Al3,-0.0150315622136787,I4/mmm
563_CsNi,1.1901183413278558,Amm2
568_AsBr4,0.0827368421497677,Im-3m
571_Ba2V,0.6647424311657275,I4/mmm
576_CrNa,0.9901028503581726,Cmmm
578_Cu5Ge4,0.1404388175606143,I4/mmm
582_InBr3,-0.5541793780190627,Immm
586_AuSr,-0.7391766903276662,Pm-3m
590_Sb4Ge2,0.2864570294892138,Cmcm
593_Ba2Br4,-2.1866423000315485,I4/mcm
596_Cr6Ta18,0.2734942512328213,Pmmn
598_K2Ge2,-0.1488017230705125,Imma
604_Cu4Ni2,0.2141543813091626,Fd-3m
606_Ni3Np,0.1401342863873935,Pm-3m
607_NaI,-1.3156962778764316,F-43m
608_Au2P,0.3116512668179887,I4/mmm
617_PaGe3,-0.3479441991654255,Fm-3m
623_K2As2,-0.3857350325807225,Imma
624_Fe5As3,0.0406293060694071,Cmmm
625_AsBr3,0.1837854807495578,P4/mmm
627_AuIr,1.8220014981525097,F-43m
629_AlP,0.0679904561148392,P4/mmm
631_SrW,1.9972426006473425,Pm-3m
651_Mo4P8,0.2062202022958482,Pa-3
653_NaP,0.1240933747896404,P-6m2
656_CrSb,0.450704512349529,F-43m
662_AgAl2,0.0076579922915721,Immm
670_Nb2P4,-0.6739997459086903,I4/mcm
672_Ba2Ta4,0.787986574164344,Cmcm
677_W6As10,0.3115210182407653,I4cm
691_AgNi2,0.2273391932782319,Immm
700_BaV2,0.8428249004638602,I4/mmm
707_Pd3Sb,-0.3760822909045904,Immm
714_Fe2Pd26,0.4845342715894613,Fm-3c
717_TaBi,1.5440836077559703,F-43m
722_Al14Th4,-0.3544823034813247,Pbam
740_Ag5Al7,-0.0106816300969262,P-1
768_Mo8Nb16,0.217704353426722,Fd-3m
772_PbGe3,0.1001123730519051,Fm-3m
781_Ir2V,-0.1910433153192225,I4/mmm
795_MoSr2,0.9515306066991656,I4/mmm
796_RhBi,0.0684266591716671,P-6m2
797_Al2K4,0.155120108336991,Cmcm
806_Al2Cu2,-0.1881961713948934,Pmma
822_Ca5Sn7,-0.3709440976254115,I4mm
824_Nb2W,0.4045436001845151,Immm
825_IrV5,-0.2488146422955945,P4/mmm
832_Ni6P2,-0.3125298444586937,I4/mmm
835_Ag3Br,0.1339256805882671,Immm
836_MnW5,0.637096752327229,F-43m
837_Mn2W2,0.151687813937281,Fd-3m
840_Cu2Ge,0.1278837745665371,I4/mmm
843_SbGe3,0.3111828316428111,Cmmm
923_Ca4P6,-0.7364136415173135,Fdd2
941_FeIn,0.331680491258254,P-6m2
947_Au12Nb12,0.0246907527303363,Pbcm
955_V3Br,0.2451158130539417,P4/mmm
958_Al3In,0.1618625852910868,Cmmm
965_Cr3Sr,0.7469061432395261,P4/mmm
968_IrV3,-0.2177500932741018,I4/mmm
972_NiP4,0.2320048088897643,I4/mmm
975_GaW4,0.957071096951836,I4/mmm
976_InNa3,-0.0468242476688618,P4/mmm
979_AuNb3,0.040060795731776,Imm2
981_AlMo3,-0.0073852883437464,Fm-3m
986_PAs,0.5533038979136409,Pm-3m
1003_InSb,0.0411974551286244,P4/mmm
1004_Ag2Al,-0.0620548805392004,I4/mmm
1005_Cu2Ge2,0.1451743152793989,P4/nmm
1006_Cu2Ge,0.0694776776662996,I4/mmm
1015_Cr8Rh,0.4020511085975929,I4/mmm
1017_CuGa,-0.0550340558600681,P-6m2
1031_BaFe2,0.877546727959088,I4/mmm
1041_Fe5Ir4,0.021654189741767,I4/mmm
1051_W4Sb16,0.8629071845772032,I-43m
1052_CuIr,2.1677452154660086,F-43m
1056_NiSn,-0.1179296850231041,P-6m2
1059_Ir18Mo6,-0.2434333486468745,Pmmn
1062_MoP,-0.0433567812069348,Fm-3m
1067_CuGe,0.1859997211468114,P4/mmm
1075_Sr2W2,1.388439071506709,Fd-3m
1078_Pt24Ge16,-0.5805424910480653,Pnma
1086_Al2Rh,-0.7934654617387066,I4/mmm
1094_NaPt,0.1854154476944316,Pm-3m
1097_Pb2Sb2,0.0613678890081708,Imma
1098_Pt2Sn2,-0.0398088134136793,P4/nmm
1101_MoI,1.310114103845386,F-43m
1115_Ba4Ni6,0.4894772677785376,R-3c
1116_Ir2Ta4,0.1685092472094496,Imma
1118_Ag4Al3,-0.0526194813139255,I4/mmm
1119_AlPd2,-0.7924205762264265,I4/mmm
1125_AlMo2,2.233849459482612,Fmmm
1127_AgAl4,0.2037868935858093,I4/mmm
1130_Ir4Mn3,0.1284928555570275,I4/mmm
1131_Cu8Ge,-0.0100629725513914,I4/mmm
1139_AuIn8,-0.0204696799148749,I4/mmm
1146_Fe8Pb4,1.0841797110529658,Pa-3
1150_GaPt3,-0.4503010499927162,Pm-3m
1151_NbBi3,0.471062909762173,Pm-3m
1155_Ca3Pb,-0.3742175042414386,Pmm2
1164_Ba4Cu2,0.0391115110717175,Cmc2_1
1185_AsBr,0.606413846195041,Pm-3m
1188_Ca6P2,-0.6035213080755142,Pmmn
1197_KGe3,0.2462290881116402,Imm2
1199_Pt10Sn6,-0.2581695353379691,I4/mcm
1208_W16Sb4,1.0332184323450888,I23
1218_Ba4Cu8,0.2957104055890719,Pnma
1221_Mo3Pb,0.507330070879302,Immm
1222_K5Ge,0.115353885773028,Amm2
1228_Mn2V2,0.0580102388124679,P4/nmm
1229_Nb2V6,0.1581114690204579,I4/mmm
1231_AgMn4,0.4837143497390969,I4/m
1233_Ba2Ga2,-0.0618128052502804,Pmmn
1248_Pd2Sn2,-0.4222715211301207,Pmma
1256_Ag2Ge2,0.1947644454814843,Cmme
1257_Ba6Ir2,0.3878091569580264,Pm-3n
1260_KP3,0.5600689693530976,Cmmm
1265_CsNi,1.2031352450911528,Amm2
1267_Al2Rh2,-0.8673376400270163,Cmcm
1277_PtSb3,0.2069259494686512,P4/mmm
1286_Ta2V4,0.0447167169141889,Cmcm
1294_Au3Ga,-0.0748055552389126,I4/mmm
1303_Ga4W,0.4929919372029175,I4/mmm
1310_Ag4Mn2,0.5553655597303203,I4_1/amd
1311_FeW,0.1734095909487258,P4/mmm
1312_PtSb3,0.0018055570048129,P4/mmm
1314_Ta3V,0.2921233851410409,Cmmm
1353_Ni2Sb4,0.0233909646702888,I4/mcm
1361_Pt2Sb2,-0.5598253645688853,P6_3/mmc
1363_BaFe2,0.6576172441119587,I4/mmm
1380_Fe4Pb8,1.0701517736064603,Pnma
1382_In2Mn4,1.087186877735301,Pnnm
1389_Cu2Ga4,0.0349927688044265,Cmcm
1400_VBr2,-0.4096795574544997,I4/mmm
1403_Ba3Br,-0.6963803494486649,P4/mmm
1404_Al3Pd,-0.3980137157838905,P4/mmm
1406_Cu2Br2,0.0045894584552015,Imma
1410_K2Na,0.0087589688820123,I4/mmm
1417_Mn2Sb,0.1825550662347351,I4/mmm
1424_Pd12Sb4,-0.3704102548060044,Pnma
1439_PbTa3,0.2290332506804056,P4/mmm
1442_Ag8P16,0.5154180949090043,Fd-3m
1444_Au5Nb3,0.0112431867626598,Cmmm
1451_PbI2,-0.7771972389298755,P-3m1
1459_CsW,-11.82074013651485,F-43m
1460_Ge8I32,-0.4836880931436205,Pa-3
1461_Pd2Ge4,0.1011663982781095,Imma
1463_Cr2Na,1.0064532429628876,Immm
1470_Ir2Na2,0.4811204745271373,Imma
1473_VBr2,-0.4152301239996578,I4/mmm
1487_Fe8W4,0.106739363251543,Pnma
1488_IrTa,-0.2715116790559833,R-3m
1491_AsBr5,0.239346255118716,P4/mmm
1492_K6Sn2,-0.0242253265418126,Cmcm
1495_UI,0.0046038683385214,Fm-3m
1497_W5Sb24,0.4023882197469812,I-43m
1505_Ce4Cu4,-0.1497641612650788,Pnma
1511_V2W,0.1508598416056431,Immm
1516_Ge2P4,0.2592394888634833,Imma
1517_Na4Pt4,0.2332110155064155,P2_13
1518_Mo2Pb4,0.5624454406346094,Cmcm
1520_NpYb,0.5036990253020832,R-3m
1529_AgCa2,-0.2246726768933656,I4/mmm
1531_AuCu3,-0.0241945328699291,P4/mmm
1538_MoNb,-0.1333689993059774,Pm-3m
1548_Ni2Br6,0.5173969276250716,Pm-3n
1554_Ba5P,0.243126367836548,P4/mmm
1563_Ag2Na4,0.0735529798504162,Pnnm
1565_In2Br2,-0.7314480474795149,Cmcm
1579_Nb4V8,0.1587140476625173,I4_1/amd
1582_Ga2Pt2,-0.2834445013076179,P4/nmm
1583_Ag3Br,0.1583920348366088,Imm2
1584_SnW2,0.4333257138619674,I4/mmm
1586_Cu6Pt5,-0.1172930858644618,P1
1589_CeBi,-0.5555537611125843,P-6m2
1599_Eu3Sm,-0.1120561147407701,Pm-3m
1603_Au3Sr,-0.4641703289192604,Fm-3m
1604_Cu16Ni4,0.3643143718723906,I-43m
1608_Ag4Sn2,0.0827211942524138,I4/mcm
1610_Cu2Ga2,0.0515306965752166,Cmcm
1611_Na4Pt2,0.2613324801413122,Fd-3m
1613_P12As17,0.3327069785419281,I-43m
1621_FePb,0.8402487620204404,Pm-3m
1622_Fe44Mo2,0.2251934174866468,Fd-3m
1632_InBr3,-0.5535261041398845,Immm
1643_Ca3Ni,0.2530239250171147,Fm-3m
1647_PbSb,0.1028825215824067,Cmmm
1650_Eu3As,-0.6824294872306971,I4/mmm
1654_RbTh,0.7255856214069927,P-6m2
1656_Au3P,0.2589385795723418,Pmm2
1658_Ni17Br12,0.3165058734830896,I-43m
1659_Cu2Fe2,0.1809816039781348,Fd-3m
1666_Ba2Fe,0.8109463065854191,I4/mmm
1671_Al2In4,0.1496605006122985,Cmcm
1685_Al5Rh7,-0.6383318023359396,Fmmm
1695_Al4Ce,-0.3227036842435439,I4/mmm
