file_name,value_per_atom
4_Ir2Na2,0.4721300324400452
10_Ba2Bi3,-0.8094130623309983
13_Ga2Sr,-0.533854310311091
18_InSn5,-0.0004405329807042
19_In4Sn2,0.0058372774279457
20_Sr6Br4,-1.1928946056775946
21_In2Sn4,0.0010884922752308
29_Nb2W6,0.3700803438589179
39_CrTa3,0.0265847358564226
41_TaV5,0.0285429832034746
47_Na2Pt2,-0.0622927350794983
48_Pb4As2,0.0885945378502513
49_Al3Sb5,0.2406565035847956
55_AgMn,0.829020340298344
56_CsMn,-5.420664132459949
59_GaNp,-0.1856436631432938
63_Cr2Sr2,0.7446481806535772
68_FePb3,0.7885119954880766
83_IrMn2,-0.0004295886141948
98_Cr3Sn,0.4386852445490596
99_Al2Pd2,-0.7471028637113477
103_Fe2Pt,0.98433841365906
110_Cr4Rh,0.6478040969868033
114_CrNb3,0.0723080494381864
115_CrRh2,-0.0464562337250219
118_CrTa,2.66607583354954
127_Ge4As2,0.2688744583085179
130_GaP,0.2827077846157659
132_Au2In4,-0.1418995868927499
146_RbRh,1.0519039009339617
147_Cu2Ni26,0.2677396298890073
148_CrTh,1.709790452893314
153_Al3V,-0.2967745434488575
181_WSb,1.5974823249986905
183_AgP3,0.6377887469169732
185_AgSn,0.0542811791472521
192_Ir3V,-0.0203825605630481
196_Au8Mn4,-0.0326742680376834
201_CrPd,0.7786205625391744
209_CuI,0.163268240844149
220_Cr8Rh,0.215390972454407
227_Ir2Na4,0.2310379275124135
228_Ge3P,0.4028421099060848
229_Pd2Rh2,0.0413431690888472
233_Ag6Al6,-0.0259394001015677
235_PAs3,0.5081874789383827
243_FePb3,0.4786018239383995
254_NbP2,-0.6493615298102936
255_Mo2Pb2,0.5946080176813062
260_CuNi,1.2524800810011456
261_Fe3Na,1.127116443806946
264_Cr4P,0.722891464014863
269_SnP3,0.5314056150159168
270_FeNa,2.2341407373912583
279_Ba2Cu4,0.1679982061833745
282_V2W,0.1508598416056431
286_Ca3P5,-0.4401060503561709
287_Ca12Mo4,0.6399058390486374
292_Ga14Pt6,-0.5450134948837502
295_Fe2Pb,1.38281204978178
299_NbW3,0.4719516784127222
306_Na2Pt2,0.0534883309573936
327_Au2Nb3,-0.1809541178163854
331_VW2,-0.0937538236216634
