file_name,value_per_atom
2_Ni4Ta6,0.1017402497441466
3_Mn4Sb2,0.4959808317815088
6_Sn17P12,0.2150613449970501
7_Sr6Br4,-1.1913767863029878
9_Mn8Sb,0.1088367267697947
15_CuNb,0.2119333832970964
25_Fe4Na8,1.6371448910768656
26_PtSm,-1.2893512592068015
36_Nb6Pt2,-0.4193485824946332
37_AlMn,-0.1653908717519483
44_NiPt,-0.0435195877614695
60_CuMn3,0.2690644181336781
65_Al4P2,0.0048209866646065
67_Ac3Yb,0.0483534304371855
69_FeP,-0.053819012798443
73_NiSb2,-0.0025785561335673
86_Ni2Sb2,-0.0582208439969926
89_Ba2Ge2,-0.1168555505437622
97_Ag3Al,-0.0385368658765874
101_CrW3,0.0537844050765876
108_Fe2Pb2,0.4067883133950829
113_CsV,-0.1117365929441112
116_Ba2Ge2,-0.5915835598114554
117_Mn2Sn,0.2038638021403187
119_IrP,-0.126183099143863
121_Fe12W12,0.1591388106529313
123_WP,0.5181687470777128
128_As4Br2,0.1886815862388336
138_Ge2As4,0.1196947121736281
140_CrNb5,0.4547293105615727
141_CeBr,-0.8023102457033016
142_Ce12Ga8,-0.4472578612747064
143_Ba2Pt2,-0.4142137698980046
152_Ni2As6,0.2952248090641767
154_Pd2Ta2,-0.3618708831950421
160_Ba2Pt2,-0.4579160620289459
162_FeAs3,0.0881821666677709
163_As3Br,0.2126619543483046
167_Al3P,0.1003177873692511
172_CuTh,0.7968494262166388
173_Ba2V,0.6621519240922341
174_PbSr7,-0.030999434316967
176_In3K,-0.0780771556712189
186_Ir2Mo6,0.0459888007119957
187_Ta2Ge2,0.1017352688524066
194_Al12Pb12,0.2570537015373606
195_Ni6Ge18,0.2198266953462753
197_Mn10Sn6,0.2141267769039148
200_CsW,2.392753487086816
202_K3Na,0.0175885883206032
203_NaPb3,-0.0546219459481367
208_PI,0.6765507848780659
211_WSb,0.5521977096633099
215_AgAl2,0.1927638806395458
221_Mo7Nb,0.4178278478907451
224_K2As6,0.0183152754736446
225_AlPd2,-0.7917135539533374
230_Cu7Pt5,-0.1185395596556523
241_CrTa,2.5070367353222007
252_AuPt,1.1568970335132995
253_Cu3Ge4,0.2297082476966535
262_BaBr3,-1.4692358460725734
271_PtV2,-0.3400272227183064
272_NbPb3,0.5071251497625129
273_Ba3Br,-0.6944199402649203
278_Al12Sn4,0.1373679800708411
289_P5As,0.7837244693717675
293_Mo4Pb2,0.5902547794711998
298_PtV3,-0.2900346358635062
310_Ba6Sn2,-0.1445053251641583
312_Nb2W4,0.1948479195466153
315_CrNa,0.9867061782141312
316_MnW,1.98968045727348
319_GaNa3,0.0242168552505561
336_KP3,0.0163658427781863
348_MnNb,1.8045609325081904
349_Ga2As2,0.2211742613306651
358_SbGe,0.3136889612467888
364_Ca2Sn,-0.4536710840000347
365_In2Na2,-0.095822273802697
380_MoTa2,-0.1507586219781795
381_Sb4Ge2,0.2403865894397162
391_Ga2Na,-0.0480496307103811
404_Au3P,0.2363162278525057
461_Nb2Pt2,-0.6457401466596764
462_Fe2Pb4,0.4720998800685994
470_P24As5,0.2436816057725621
491_Ag2Al2,-0.0136965697181792
497_Al4Th6,-0.2419117160556957
501_FeSb3,0.3358709608334767
521_CuGe,0.1750219402579942
528_IrTa3,-0.316739098636301
531_Pb3Ta,0.7059161694290506
544_Mn4Sb5,0.6126234421869883
548_CuIr,1.7455088971045418
552_Fe17Pb12,1.2324810144787373
562_Mo2W4,-0.0005864744588208
574_Ag2Al,-0.0620567473526894
585_AuNi,0.9641375582202292
589_Ni2P6,0.3413307033604384
595_Fe2Ga2,0.0474305641048955
599_Ag2Na,-0.0121683720273303
602_W2As2,0.3709171496726551
611_BaTa3,1.209436450673138
613_IrAs,0.2667370160346731
616_Mo2Nb2,-0.0860738262660874
618_TaGe4,0.177546213788969
630_P4As,0.812091334973811
633_Fe4V12,0.0347610532886228
635_CrNb,0.0400403641248559
639_Ni2P2,-0.165174269500933
644_Al2Pt2,-0.9206056344885516
647_PtTh,-0.9985407139856556
650_Mo5P24,0.4231915241768708
654_Al2In4,0.1587686536238752
655_PdRh2,0.0668231722260811
657_CsI,-1.618852980774196
658_AgAl5,-0.0043263235933051
675_AlRh3,-0.4132671229453981
683_Cr3Na,0.5610182583884997
686_Cu4Ge2,0.1101341585813073
688_AuV,0.5982158839355014
692_Fe2Mo,0.8089052993960735
701_Fe2W4,0.1736369429963483
704_Cu7Pt5,-0.1193349788810517
706_Ta4V6,0.1993984094369878
710_K2Ge2,-0.1416724648632179
712_PtSb3,0.0037757119550514
719_BaV3,0.6593841522437529
727_Ga2W,0.2419851468309346
728_FeBr3,0.3130408727754359
734_Fe3Ir4,0.3829532302239989
736_Cr2Nb4,0.7428867004486825
737_NiBi3,0.3715862485464503
743_Al4P2,0.1063656280243972
747_Mo3Ta,-0.1285233832042944
750_Cr2As4,0.1067575780174448
757_W5P,0.7596371541010379
769_P16Br4,0.5858727126604272
770_Cr4Sr5,0.8423494786280783
774_W5Sb,0.6439930759214031
777_Al2Cu6,-0.1611115337218152
783_Fe2Ir2,0.0966810213421247
790_Ba5V,0.5349305232872368
799_Ba3In,-0.2065075990659131
809_PbAs3,0.3753619279989451
834_Ag5Sn3,0.0055465449788667
842_Na4Pt2,-0.1813541043859411
847_Fe3Pb,0.8418246784643095
921_Cr4P8,0.1722750167158722
928_CaMo3,0.7670388591526027
929_GeP3,0.3912980832327397
930_Ba4Pd2,-0.3112198981691587
932_BaBr2,-2.124731627500796
934_Nb2Pb4,0.527916409969278
939_In2Sn2,0.0072557806581281
954_Ga24Pt5,-0.0221923533320317
962_In2Na,-0.0923335285838901
963_Pb5As,0.0730055359613004
966_Ag2Ca,-0.2523950355557402
969_CsW,2.3783873322065965
970_Nb4W8,0.124329705043389
985_BaIr3,1.048165124383834
987_Cr2Na2,0.9853560370272048
989_Cr5Sr4,0.8622231105534092
990_Ga16Pt4,-0.0780871849600103
992_K3Na,0.0077935929563961
993_Ba4Ni6,0.4805433521371796
997_Ga3W,0.2291023504900202
1001_Ge2Br,-0.0034931880682318
1011_Cr2Rh2,0.0194575353109609
1012_KPt,0.3818962756672643
1016_FePt,0.1046782928175824
1018_AlPd3,-0.5908285954344459
1035_K2Sn,-0.0105444293062548
1040_Cu8Pt4,-0.1016922929724071
1043_AsBr2,0.1637912403107397
1047_K2Na4,0.0428438262803355
1048_Cu7Pt5,-0.1273997840012809
1054_Sr16W4,1.1537662752830578
1058_V4W2,0.6447502404714527
1061_AgNa2,0.0057255469738176
1064_EuU,1.3282505515044436
1065_Cr3Rh,0.0961999135035913
1070_Ni5Ta,-0.2416319823883223
1072_Fe2Pb2,0.2930038543888518
1074_NiSn2,-0.0607263927219516
1077_AgTa7,0.265534970245266
1083_Ba3Ta,0.8554577806908497
1089_MoP,-0.4032645725072434
1090_Al3K,0.3997707114694173
1112_Cr3Ta,0.054785266293079
1122_Au4Mn6,0.1804851735896761
1123_Au8Mn4,-0.03722282827629
1133_Mn2Sn4,-0.0217938214707539
1141_AlPd2,-0.7903348888563736
1145_Ba2Ir4,-0.006348404294106
1154_BaIr3,0.8991729438340785
1168_Pb5Sr24,0.0469595991761585
1170_NbP3,-0.1655885277068263
1174_PbV4,1.736418693171305
1177_PAs5,0.7699399335684985
1180_Mo3W,-0.0004325140166905
1183_K3Sn,-0.0495743689624823
1192_Ge8I32,-0.4877157299122451
1193_Ag7Al3,-0.0400596366406151
1196_Ba4Sb2,-0.7672871561808551
1203_BaCu5,0.1611099610981305
1204_PdW2,0.0761774245930648
1224_Na3Pt,-0.0569240620067024
