file_name,value_per_atom,space_group
3_Mn4Sb2,0.4959808317815088,I4_1/amd
5_MoSm,0.5114126186332761,R-3m
16_Ac4I6,-1.145669893512698,R-3c
29_Nb2W6,0.3700803438589179,Pmmn
35_Ag4Sn8,0.0393953092254234,I4_1/amd
36_Nb6Pt2,-0.4193485824946332,Pm-3n
39_CrTa3,0.0265847358564226,Immm
41_TaV5,0.0285429832034746,Cmmm
44_NiPt,-0.0435195877614695,P-6m2
48_Pb4As2,0.0885945378502513,Pnnm
51_Ag2Br2,-0.4385558393715043,P2_1/m
63_Cr2Sr2,0.7446481806535772,P4/nmm
66_CsSb,-0.1281485487240288,P-6m2
68_FePb3,0.7885119954880766,Fm-3m
69_FeP,-0.053819012798443,R-3m
71_Au6Mn2,0.0028625383247353,Cmcm
84_AcMn,0.3485148062906855,P4/mmm
95_Cr2W2,0.0864102135558599,P4/nmm
105_Cr3W,0.0703150051877337,P4/mmm
107_Cr2Sn2,0.2026693071890291,P4/nmm
113_CsV,-0.1117365929441112,P-6m2
115_CrRh2,-0.0464562337250219,I4/mmm
117_Mn2Sn,0.2038638021403187,I4/mmm
120_Cu8Fe16,0.325100666679899,Fd-3m
122_Na2Pt,-0.1094687629154324,P4/mmm
124_PbV3,0.3868962014052073,Fm-3m
125_Nb4I16,-0.5983008791202679,Cmc2_1
129_InPt,-0.2747187912913738,Fm-3m
131_NiSn,-0.1266843635676862,P-6m2
137_Au3P,0.2305156716459713,Immm
142_Ce12Ga8,-0.4472578612747064,P4_2/mnm
148_CrTh,1.709790452893314,F-43m
154_Pd2Ta2,-0.3618708831950421,P4/nmm
155_NiAs3,0.142732757003877,P4/mmm
160_Ba2Pt2,-0.4579160620289459,P6_3/mmc
171_Cu5Pt5,-0.1138101380258533,P1
180_Pd2Rh2,0.0643234389585014,P4/nmm
183_AgP3,0.6377887469169732,Fm-3m
186_Ir2Mo6,0.0459888007119957,Cmcm
190_CrCu,0.99933812170078,Fm-3m
199_Al2V,3.021478292177701,Fmmm
216_Cr5Rh4,0.043413251064886,I4/mmm
217_Ge8Br,0.2846492762005539,I4/mmm
222_BaIr2,1.7617864823163814,Fm-3m
224_K2As6,0.0183152754736446,I4/mmm
225_AlPd2,-0.7917135539533374,I4/mmm
226_Al4Pb2,0.4596315211143362,Pnnm
227_Ir2Na4,0.2310379275124135,Cmcm
234_Ag5In,0.0038147416913586,P4/mmm
242_Ag7Ta,0.3318113890532039,Fm-3m
246_WSb,0.6402363637939983,Pm-3m
256_CuIr,1.783717347151633,F-43m
262_BaBr3,-1.4692358460725734,P4/mmm
263_Fe2Pb2,1.224709304364091,Fd-3m
264_Cr4P,0.722891464014863,Im-3m
266_Ag4Al4,-0.0171242730527843,Cccm
269_SnP3,0.5314056150159168,Fm-3m
289_P5As,0.7837244693717675,F-43m
292_Ga14Pt6,-0.5450134948837502,Im-3m
309_Fe16Pd8,0.2678129794078536,Fd-3m
314_Mo3Ta,-0.1259140954870599,P4/mmm
320_AuGa3,-0.044392137011382,P4/mmm
321_PAs,0.552972441845033,Pm-3m
328_Ba2In,-0.3119255525568878,I4/mmm
329_SnTa,1.464329287677855,F-43m
338_Nb2V,0.0503705615820422,I4/mmm
341_PtV3,-0.2432882618193055,I4/mmm
347_SmTa,0.266372281515423,P-6m2
348_MnNb,1.8045609325081904,F-43m
362_Au6Ga10,-0.0879386703295863,I4/mcm
368_CaW3,0.7743857544767856,P4/mmm
369_Ba3Sn,-0.3223431693894989,Immm
380_MoTa2,-0.1507586219781795,I4/mmm
381_Sb4Ge2,0.2403865894397162,Cmcm
385_IrPb2,0.2257577188972366,I4/mmm
386_Na2Pt2,-0.0678347584527458,Cmcm
389_Cr2As4,0.0834798005825246,I4_1/amd
391_Ga2Na,-0.0480496307103811,I4/mmm
392_FePd3,-0.0230776675298578,Fm-3m
397_AuNb3,0.0958726177621862,Pmm2
404_Au3P,0.2363162278525057,Cmmm
445_CrW3,0.0467321429249381,P4/mmm
470_P24As5,0.2436816057725621,I-43m
473_Ba4Br,-0.1948690422078861,I4/mmm
474_KAs3,0.0965459569694791,P4/mmm
485_PI,0.6799114991940689,R-3m
489_In2Br2,-0.8172334018909813,Cmcm
497_Al4Th6,-0.2419117160556957,P4/mbm
502_In5Sn,-0.006264214339336,P4/mmm
509_Pt3As,-0.0044009473790387,P4/mmm
517_AlNi,-0.4930291561301398,P-6m2
531_Pb3Ta,0.7059161694290506,I4/mmm
533_Ga12P17,0.0434574895154503,I-43m
535_MoTa2,-0.1505603280492735,I4/mmm
543_Sr4Br8,-2.1555202848237465,Pnma
547_AgAl3,0.032289277011491,I4/mmm
552_Fe17Pb12,1.2324810144787373,I-43m
564_Ba2As4,-0.7628909404239513,I4_1/amd
568_AsBr4,0.0827368421497677,Im-3m
582_InBr3,-0.5541793780190627,Immm
584_Ba3Fe,0.912948127235126,P4/mmm
590_Sb4Ge2,0.2864570294892138,Cmcm
603_CrP7,0.6510238187764203,Fm-3m
609_GaP2,0.4456024952488941,Fm-3m
614_Ge18P6,0.3569418465741094,Pmmn
618_TaGe4,0.177546213788969,I4/m
619_Pd2Rh2,0.0335179686465618,P4/nmm
621_V3Br,0.5547448324913553,I4/mmm
622_Fe2Pb2,1.216375423914755,Fd-3m
630_P4As,0.812091334973811,Im-3m
637_KAs2,-0.2475392953244745,I4/mmm
639_Ni2P2,-0.165174269500933,P4/nmm
644_Al2Pt2,-0.9206056344885516,Imma
649_AuPa,-0.285637361273328,Fm-3m
655_PdRh2,0.0668231722260811,I4/mmm
659_Ce4Fe34,0.018078707394174,P6_3/mmc
673_Fe3Ga,-0.1088279660592226,I4/mmm
678_Na4Pt8,-0.0907200855774921,Pnma
680_EuGa3,-0.4397634530988226,Fm-3m
681_Pt3V,-0.4605299601087775,I4/mmm
685_Pt2Sn2,-0.2274748906173247,I4_1/amd
686_Cu4Ge2,0.1101341585813073,Pnnm
688_AuV,0.5982158839355014,Fm-3m
692_Fe2Mo,0.8089052993960735,Fm-3m
693_Mo7P,0.2919101955614458,Fm-3m
694_AsBr3,0.507192221287605,P4/mmm
695_In4Br2,-0.3554943725237409,C2/m
701_Fe2W4,0.1736369429963483,Cmcm
702_Al2K2,0.2122518133412239,Cmcm
709_CeTa,0.7696654382297821,P-6m2
711_CrNb,0.0374160302242572,Pm-3m
712_PtSb3,0.0037757119550514,P4/mmm
713_Ir18Ta6,-0.5508677004764083,Pmmn
724_Mo2W6,0.3719728802045488,I4/mmm
730_Ni3Ta,-0.1871286724374261,Fm-3m
734_Fe3Ir4,0.3829532302239989,I4/mmm
735_CrSr3,0.4019539081751229,P4/mmm
739_Ag2Ta4,0.5628349412683527,Fd-3m
740_Ag5Al7,-0.0106816300969262,P-1
