file_name,value_per_atom
2_Ni4Ta6,0.1017402497441466
3_Mn4Sb2,0.4959808317815088
4_Ir2Na2,0.4721300324400452
5_MoSm,0.5114126186332761
6_Sn17P12,0.2150613449970501
7_Sr6Br4,-1.1913767863029878
8_Ge4P12,0.2086850365686645
9_Mn8Sb,0.1088367267697947
10_Ba2Bi3,-0.8094130623309983
11_Mo3W3,-0.0006663757429568
12_InSn5,0.0003555562973946
13_Ga2Sr,-0.533854310311091
14_Pd2Ta2,-0.3572595305178883
16_Ac4I6,-1.145669893512698
17_Fe6Sb18,0.1547501784091292
18_InSn5,-0.0004405329807042
19_In4Sn2,0.0058372774279457
20_Sr6Br4,-1.1928946056775946
21_In2Sn4,0.0010884922752308
22_RhGe3,-0.0905160589754983
23_CuEu,-0.1598074136543927
24_Cu2Ga2,-0.0461503759196872
25_Fe4Na8,1.6371448910768656
26_PtSm,-1.2893512592068015
27_Cr4Sr5,0.8411270269282158
28_CeSb,-1.0332635248915611
30_In5Br,-0.1449179659511769
31_CsNi,1.2079635948348568
32_In4Br12,-0.8565492677849518
35_Ag4Sn8,0.0393953092254234
37_AlMn,-0.1653908717519483
38_SbP,-0.0401790750342963
39_CrTa3,0.0265847358564226
40_Al2Rh,-0.7879958682286438
41_TaV5,0.0285429832034746
42_Au2P,0.3033008734032615
43_Ir2Ta4,-0.0336096433566623
44_NiPt,-0.0435195877614695
45_CaRh2,-0.0716643596461175
46_Cr3Sr,0.7330921242841102
47_Na2Pt2,-0.0622927350794983
48_Pb4As2,0.0885945378502513
49_Al3Sb5,0.2406565035847956
50_Ir16Pd8,0.7219119116409539
51_Ag2Br2,-0.4385558393715043
52_Ca4Ta2,0.53492339105963
53_NiRh,0.0437963995323711
54_Ba2Sn6,-0.2436607623660132
55_AgMn,0.829020340298344
56_CsMn,-5.420664132459949
57_Ga2Np,-0.2534501835418178
58_Na2Pt4,-0.0507407090270112
59_GaNp,-0.1856436631432938
60_CuMn3,0.2690644181336781
61_NpPd,0.0645258048743269
62_FeIr2,0.0148692361136006
63_Cr2Sr2,0.7446481806535772
64_Ag3Al5,-0.0039340081548497
65_Al4P2,0.0048209866646065
66_CsSb,-0.1281485487240288
67_Ac3Yb,0.0483534304371855
68_FePb3,0.7885119954880766
69_FeP,-0.053819012798443
71_Au6Mn2,0.0028625383247353
72_Ni4Ge4,-0.3244859129136115
73_NiSb2,-0.0025785561335673
74_SmSb,-1.3450050363071764
75_Fe8Pt,-0.0521674073461721
76_RhV,-0.2399275600042898
77_Au4Mn,-0.0475317577619271
78_Ni4Sb2,0.1770521249294952
79_Ag2Al6,0.0341048023002974
80_Ag4Al5,0.0050849121442403
81_Mo2As,0.430459223416058
82_Al2Sn6,0.0934787482373256
83_IrMn2,-0.0004295886141948
84_AcMn,0.3485148062906855
85_Ni2Sb,0.1209554596631837
86_Ni2Sb2,-0.0582208439969926
87_AuMn3,0.2960059875718608
88_Ag2Al2,-0.0094356971058457
89_Ba2Ge2,-0.1168555505437622
90_IrSn,-0.0646903528158198
91_V3Br,0.5709922328291892
92_InI,-0.3710410919205595
93_GaGe,-0.0146410194391521
94_Al2Pd2,-0.7411901811862194
95_Cr2W2,0.0864102135558599
96_Mn3Sn,0.1853687985945038
97_Ag3Al,-0.0385368658765874
98_Cr3Sn,0.4386852445490596
99_Al2Pd2,-0.7471028637113477
100_Ge3Br,0.1809122110204661
101_CrW3,0.0537844050765876
102_Cr2Sn2,0.2075312870777024
103_Fe2Pt,0.98433841365906
104_KSn2,-0.1852067996178531
105_Cr3W,0.0703150051877337
107_Cr2Sn2,0.2026693071890291
108_Fe2Pb2,0.4067883133950829
109_V2Br2,-0.1510803872846198
110_Cr4Rh,0.6478040969868033
111_AgAl3,-0.0152064934718052
112_VBr3,-0.2619159193614142
113_CsV,-0.1117365929441112
115_CrRh2,-0.0464562337250219
116_Ba2Ge2,-0.5915835598114554
117_Mn2Sn,0.2038638021403187
118_CrTa,2.66607583354954
119_IrP,-0.126183099143863
120_Cu8Fe16,0.325100666679899
121_Fe12W12,0.1591388106529313
122_Na2Pt,-0.1094687629154324
123_WP,0.5181687470777128
124_PbV3,0.3868962014052073
126_Ta4Ge2,0.5502794154585248
127_Ge4As2,0.2688744583085179
128_As4Br2,0.1886815862388336
129_InPt,-0.2747187912913738
130_GaP,0.2827077846157659
131_NiSn,-0.1266843635676862
132_Au2In4,-0.1418995868927499
134_Au4Sr16,-0.1130436182400256
135_Pt8Sn4,-0.3379489042611444
136_Cu6Pt4,-0.1196874372681321
137_Au3P,0.2305156716459713
138_Ge2As4,0.1196947121736281
139_NpSb,-0.4497482521408535
141_CeBr,-0.8023102457033016
142_Ce12Ga8,-0.4472578612747064
143_Ba2Pt2,-0.4142137698980046
144_CaRh4,-0.0123593460472001
145_Cu4Fe8,0.9290346282517644
146_RbRh,1.0519039009339617
147_Cu2Ni26,0.2677396298890073
148_CrTh,1.709790452893314
149_PdRh2,0.0679740127382568
150_YbP,-0.8482652900103984
151_Ir2Mo4,0.2558778878110732
152_Ni2As6,0.2952248090641767
153_Al3V,-0.2967745434488575
154_Pd2Ta2,-0.3618708831950421
155_NiAs3,0.142732757003877
157_Ag3Al4,0.003962790239954
158_Cu2Ge4,0.1885786881460269
159_CrMn,0.2433130873062836
160_Ba2Pt2,-0.4579160620289459
161_Ni2Ta4,0.6395073564584782
162_FeAs3,0.0881821666677709
163_As3Br,0.2126619543483046
164_Mo3P,0.0756003152457989
165_Ni2Sn,-0.1054898433116857
166_K4Sn2,0.0339120821430973
167_Al3P,0.1003177873692511
168_Fe8Mo16,0.2217364434622553
169_Cu3Ta,0.0786238311665679
170_AlTa2,-0.109572504407905
171_Cu5Pt5,-0.1138101380258533
172_CuTh,0.7968494262166388
173_Ba2V,0.6621519240922341
174_PbSr7,-0.030999434316967
175_Fe3As,0.0166827533278075
176_In3K,-0.0780771556712189
177_Au3Sr,0.7382655086643606
178_SrW2,3.2276063672278554
179_Al2Rh,-0.6991817297737448
180_Pd2Rh2,0.0643234389585014
181_WSb,1.5974823249986905
182_Cu6Ni2,0.1032142976761845
183_AgP3,0.6377887469169732
184_W3Sb,0.6142879079802093
185_AgSn,0.0542811791472521
186_Ir2Mo6,0.0459888007119957
187_Ta2Ge2,0.1017352688524066
188_BiBr,-0.3222004881677978
189_CaW2,0.6406378987075527
190_CrCu,0.99933812170078
192_Ir3V,-0.0203825605630481
193_Eu8Ge4,-0.8865988076880225
194_Al12Pb12,0.2570537015373606
195_Ni6Ge18,0.2198266953462753
196_Au8Mn4,-0.0326742680376834
197_Mn10Sn6,0.2141267769039148
198_K8P4,-0.0861383471739086
199_Al2V,3.021478292177701
200_CsW,2.392753487086816
201_CrPd,0.7786205625391744
202_K3Na,0.0175885883206032
203_NaPb3,-0.0546219459481367
204_Ni3Sb,-0.1361405822875303
205_Ir3Mn4,0.0216022662820246
206_Cr12W18,0.3346698123646452
207_CrRh3,-0.0699913797349944
208_PI,0.6765507848780659
209_CuI,0.163268240844149
210_Al18Pb6,0.208434471028663
211_WSb,0.5521977096633099
212_Fe2Ga4,-0.1746195386096053
213_Mn2Sn2,0.1906174282030415
214_PI,0.6761453129882056
215_AgAl2,0.1927638806395458
216_Cr5Rh4,0.043413251064886
217_Ge8Br,0.2846492762005539
218_Ag5Al2,-0.0047721081775178
219_Ag4Al2,0.0373786797866924
220_Cr8Rh,0.215390972454407
222_BaIr2,1.7617864823163814
223_Pd12Ta18,-0.1882194332244068
224_K2As6,0.0183152754736446
225_AlPd2,-0.7917135539533374
226_Al4Pb2,0.4596315211143362
